name;artist;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;duration_ms;time_signature;id;html
Fado Toninho;Deolinda;0.692;0.21;0;-9.525;01;0.0427;0.865;0.0;0.16;0.743;77.878;;01274;04;3z7quP9A9iNsTiwGeutzV6;https://open.spotify.com/track/3z7quP9A9iNsTiwGeutzV6
Mal Por Mal;Deolinda;0.645;0.267;02;-10.552;01;0.0631;0.623;0.000725;0.11;0.389;146.339;;0171427;04;3BCM8JK32QMx7GQpdMPa0w;https://open.spotify.com/track/3BCM8JK32QMx7GQpdMPa0w
Violão Vadio;Raphael Rabello;0.364;0.0884;05;-21.309;01;0.041;0.927;0.645;0.127;0.152;89.235;;0335993;04;5zE2UL4L0EAOl0do6kD3Hp;https://open.spotify.com/track/5zE2UL4L0EAOl0do6kD3Hp
Chorinho Pra Voce;Paulo Moura;0.654;0.4;09;-13.302;0;0.0405;0.784;0.799;0.0997;0.85;106.451;;0455507;04;2srgmIDmA3Q8BIc8auSYa2;https://open.spotify.com/track/2srgmIDmA3Q8BIc8auSYa2
Chorando Baixinho;Raphael Rabello;0.492;0.102;02;-18.447;0;0.0613;0.916;0.0222;0.0914;0.573;205.863;;0290853;04;36dZLR4pZq5gas8YpdMIEQ;https://open.spotify.com/track/36dZLR4pZq5gas8YpdMIEQ
Samba da Bênção;Maria Bethânia;0.597;0.549;0;-11.817;01;0.0543;0.372;0.000923;0.0992;0.866;159.381;;018216;04;2moGHNaU8a4j1iowyOiYnF;https://open.spotify.com/track/2moGHNaU8a4j1iowyOiYnF
Acabou Chorare;Sílvia Pérez Cruz;0.59;0.148;02;-13.962;01;0.0543;0.974;0.0134;0.109;0.292;100.663;;0210453;04;6OjHVvTLiSgdQkV6qvAd0h;https://open.spotify.com/track/6OjHVvTLiSgdQkV6qvAd0h
Ui! (Voce Inventa);Tom Zé;0.747;0.15;02;-17.645;01;0.112;0.588;6.19e-05;0.12;0.817;84.132;;0181707;04;4hWkFHdXxp85FKyQuZryiZ;https://open.spotify.com/track/4hWkFHdXxp85FKyQuZryiZ
"""Augusta Angélica e Consolação""";Tom Zé;0.656;0.375;05;-10.531;01;0.0631;0.699;3.62e-06;0.155;0.83;137.981;;0224867;04;0PIZDOonVDpNlEkjmtuVFb;https://open.spotify.com/track/0PIZDOonVDpNlEkjmtuVFb
Todos os olhos;Tom Zé;0.816;0.416;05;-8.26;01;0.0572;0.663;7.07e-05;0.0954;0.933;124.823;;0210573;04;6QTIxxuNsTYLHQ4nf1lmDJ;https://open.spotify.com/track/6QTIxxuNsTYLHQ4nf1lmDJ
Vai (Menina amanhã de manhã);Tom Zé;0.671;0.63;05;-10.367;01;0.237;0.885;0.0;0.132;0.794;127.645;;0175133;04;5OjDD3tZErNCn5QqqpJmKf;https://open.spotify.com/track/5OjDD3tZErNCn5QqqpJmKf
Desde Que o Samba é Samba;Gilberto Gil;0.789;0.268;06;-15.776;0;0.048;0.822;0.177;0.111;0.683;125.185;;0256747;04;2MScXeRUExfFsGudzTckV9;https://open.spotify.com/track/2MScXeRUExfFsGudzTckV9
Insensatez: A Mulher Que Fez;Graveola;0.789;0.486;03;-11.171;01;0.0538;0.32;0.0;0.108;0.947;92.579;;0143387;04;4UU7oEsj9qJuKD3exXHPlb;https://open.spotify.com/track/4UU7oEsj9qJuKD3exXHPlb
Ponto De Marinheiro / Marinheiro Só;Zé Maurício Machline;0.775;0.509;02;-11.966;01;0.125;0.559;0.0;0.332;0.831;97.05;;016908;04;4Z230VwFWGMTJs6CrTwYky;https://open.spotify.com/track/4Z230VwFWGMTJs6CrTwYky
Tanto Mar;Chico Buarque;0.427;0.504;07;-8.1;01;0.0603;0.645;2.68e-05;0.178;0.885;180.328;;0114907;03;4mvb2QrG9ea14U9BQ8U9Q0;https://open.spotify.com/track/4mvb2QrG9ea14U9BQ8U9Q0
Diz Que Eu Fui Por Aí;Eva Fernández;0.689;0.448;01;-9.83;0;0.0722;0.866;0.0033;0.0963;0.498;89.225;;0231802;04;4e8CIzAEnAVVVS1tNCMmEp;https://open.spotify.com/track/4e8CIzAEnAVVVS1tNCMmEp
Argumento;Paulinho Da Viola;0.731;0.762;02;-6.768;01;0.0549;0.807;0.0;0.127;0.926;113.939;;0192893;04;5SK175I291bHHcroTHUwQn;https://open.spotify.com/track/5SK175I291bHHcroTHUwQn
Chuck Berry Fields Forever;Gilberto Gil;0.584;0.682;0;-10.141;01;0.13;0.366;0.000269;0.794;0.716;153.42;;0280293;04;5cEHUIuDkbTtFW5eoTp4bI;https://open.spotify.com/track/5cEHUIuDkbTtFW5eoTp4bI
Brasil Pandeiro;Novos Baianos;0.549;0.555;011;-7.144;01;0.0344;0.791;0.000311;0.117;0.876;97.724;;0235107;04;2Er0f1mhO0g1rov9Cdi5Wk;https://open.spotify.com/track/2Er0f1mhO0g1rov9Cdi5Wk
Preta Pretinha;Novos Baianos;0.704;0.561;07;-7.177;01;0.033;0.845;7.65e-06;0.108;0.773;124.861;;0397493;04;0q1hmhVWdR04mZup6mR56u;https://open.spotify.com/track/0q1hmhVWdR04mZup6mR56u
Swing de Campo Grande;Novos Baianos;0.764;0.697;011;-7.346;0;0.0525;0.781;0.0;0.163;0.937;104.016;;018904;04;5V0HmhGqwjoDq0cHlI05GS;https://open.spotify.com/track/5V0HmhGqwjoDq0cHlI05GS
Máquina de Ritmo - Ao Vivo;Gilberto Gil;0.587;0.296;02;-16.507;01;0.224;0.879;0.598;0.391;0.509;172.675;;035192;04;3hv8SDnq2ETLT5FoMY28Da;https://open.spotify.com/track/3hv8SDnq2ETLT5FoMY28Da
Back In Bahia (Ao Vivo);Gilberto Gil;0.667;0.457;06;-13.166;0;0.295;0.712;4.55e-06;0.966;0.592;144.407;;0328956;04;2Yv8FPQ8MJgQfuMzqSITuW;https://open.spotify.com/track/2Yv8FPQ8MJgQfuMzqSITuW
Sabor Colorido / Moça Bonita;"""Elomar Geraldo Azevedo Vital Farias Xangai""";0.517;0.226;05;-17.795;01;0.0581;0.808;4.66e-06;0.697;0.525;78.868;;02584;04;2ctBnKIGC5KoWUg8reeCTL;https://open.spotify.com/track/2ctBnKIGC5KoWUg8reeCTL
O Namorado Da Viúva;Jorge Ben Jor;0.742;0.745;02;-13.106;0;0.0447;0.554;0.000275;0.0549;0.971;87.988;;0123173;04;0iM2mFz8ijP7Ngm5BXcRo2;https://open.spotify.com/track/0iM2mFz8ijP7Ngm5BXcRo2
Taj Mahal;Jorge Ben Jor;0.587;0.703;06;-5.789;0;0.0556;0.556;0.0;0.596;0.725;136.704;;0186933;04;7pdCDKs0i05N8ag4tAC5u5;https://open.spotify.com/track/7pdCDKs0i05N8ag4tAC5u5
Manada;Bagunço;0.651;0.485;09;-11.49;0;0.04;0.116;0.697;0.0873;0.736;108.861;;0421814;04;2Je7oP0aHfEy7UdEYyAuUX;https://open.spotify.com/track/2Je7oP0aHfEy7UdEYyAuUX
Dolcenera;Fabrizio De André;0.68;0.492;011;-8.359;0;0.0436;0.177;5.63e-05;0.201;0.595;125.827;;0297787;04;1DFFUsN49AUonUcTiQNnjI;https://open.spotify.com/track/1DFFUsN49AUonUcTiQNnjI
Nomes de Favela;Moyseis Marques;0.753;0.516;0;-9.647;0;0.0662;0.372;0.0;0.0647;0.862;92.068;;022908;04;1WQ3JkjvHZ03hwTUPLXpqr;https://open.spotify.com/track/1WQ3JkjvHZ03hwTUPLXpqr
Magalenha;Sérgio Mendes;0.82;0.633;09;-13.816;01;0.0745;0.129;0.0;0.0972;0.716;116.622;;0216933;04;1KhskNApqcI0XuIbbeERlw;https://open.spotify.com/track/1KhskNApqcI0XuIbbeERlw
Deixa A Gira Girar;Os Tincoãs;0.512;0.602;01;-10.217;01;0.0374;0.621;0.000172;0.0742;0.563;112.901;;019156;04;3BD2hlwoExMUXUpxcYxaWx;https://open.spotify.com/track/3BD2hlwoExMUXUpxcYxaWx
Senhora liberdade;Zezé Motta;0.592;0.531;02;-10.947;01;0.0355;0.445;0.0;0.0922;0.589;92.107;;0208827;04;0HdeVf8f8wVkrYNYbF0u2t;https://open.spotify.com/track/0HdeVf8f8wVkrYNYbF0u2t
Berekerê - Voice;Geraldo Azevedo;0.434;0.573;04;-11.203;0;0.0666;0.83;0.0;0.0584;0.786;172.189;;03166;04;4tJ1bFWFJ6teL8hTObeXC4;https://open.spotify.com/track/4tJ1bFWFJ6teL8hTObeXC4
Catende? - Live;Vinícius de Moraes;0.45;0.328;02;-14.338;01;0.0473;0.466;8.24e-06;0.0754;0.209;139.385;;030232;04;5u16KY1xdK7fz9ZZJt0vEx;https://open.spotify.com/track/5u16KY1xdK7fz9ZZJt0vEx
Coração Imprudente;Paulinho Da Viola;0.711;0.427;02;-11.163;0;0.106;0.873;0.00159;0.0972;0.963;93.607;;0125867;04;7c2WCH2MNOOh1tSyOvesgl;https://open.spotify.com/track/7c2WCH2MNOOh1tSyOvesgl
Dimokránsa;Mayra Andrade;0.686;0.33;06;-10.174;0;0.0463;0.863;1.14e-05;0.13;0.742;154.407;;0266133;04;1e8fUVkBW3cL5cRU6Ic36d;https://open.spotify.com/track/1e8fUVkBW3cL5cRU6Ic36d
Kenha Ki Ben Ki Ta Bai - Live;Mayra Andrade;0.566;0.482;08;-11.898;01;0.0623;0.452;0.000204;0.69;0.626;132.34;;032996;04;1RxLaLlc23nfFxYF2e2skg;https://open.spotify.com/track/1RxLaLlc23nfFxYF2e2skg
Baião Destemperado;Barbatuques;0.86;0.741;01;-8.305;01;0.158;0.425;0.63;0.216;0.744;95.715;;0163893;04;1EoV0vQjHaMQ8WehQGXS8O;https://open.spotify.com/track/1EoV0vQjHaMQ8WehQGXS8O
Adeus Até Mais Ver;Homem ao Mar;0.544;0.239;04;-15.386;01;0.029;0.874;0.00451;0.111;0.269;83.87;;0275723;04;1uvPe8ZgFhO8EnzDdR4sjH;https://open.spotify.com/track/1uvPe8ZgFhO8EnzDdR4sjH
Baianá;Barbatuques;0.777;0.573;01;-12.078;0;0.335;0.47;0.0138;0.177;0.622;95.087;;027968;04;4bndkI1TTh7itdsyixtDoD;https://open.spotify.com/track/4bndkI1TTh7itdsyixtDoD
Meu Esquema;Mundo Livre S/A;0.744;0.47;011;-12.061;0;0.0414;0.878;0.0747;0.0982;0.657;138.058;;025948;04;5hO3HgwIygwqjkGsw6wdP3;https://open.spotify.com/track/5hO3HgwIygwqjkGsw6wdP3
Oração;A Banda Mais Bonita da Cidade;0.425;0.474;07;-7.806;01;0.0314;0.613;2.44e-06;0.228;0.379;128.631;;0301347;04;0YBq701BXkMaK6V5UyvOpT;https://open.spotify.com/track/0YBq701BXkMaK6V5UyvOpT
Trem Das Onze;Adoniran Barbosa;0.675;0.449;04;-14.164;0;0.0613;0.541;0.00337;0.069;0.803;91.773;;0184;04;2TI5GBkbrrFtZRM5v1heeb;https://open.spotify.com/track/2TI5GBkbrrFtZRM5v1heeb
O Leaozinho;Caetano Veloso;0.597;0.121;0;-18.834;01;0.0558;0.829;2.06e-06;0.252;0.571;127.076;;0184333;04;0SieRhHp1mnsVN8DbGTTuA;https://open.spotify.com/track/0SieRhHp1mnsVN8DbGTTuA
Sonho Meu;Dona Ivone Lara;0.597;0.444;05;-8.805;0;0.0408;0.638;4.92e-06;0.123;0.444;148.065;;0228707;04;4wUzJax4y4a6jIhbF28LoC;https://open.spotify.com/track/4wUzJax4y4a6jIhbF28LoC
Samba De Verao;Caetano Veloso;0.731;0.299;05;-17.199;01;0.0485;0.889;0.223;0.11;0.46;119.768;;0187627;04;1vt0n3GcAYrsSMue1C6OtC;https://open.spotify.com/track/1vt0n3GcAYrsSMue1C6OtC
Sonhos;Caetano Veloso;0.626;0.0914;0;-20.211;0;0.0856;0.826;0.000131;0.113;0.471;121.171;;0180453;04;6kCjKljGsnyzXaKKH9Cbgu;https://open.spotify.com/track/6kCjKljGsnyzXaKKH9Cbgu
Shimbalaiê - Live;Caetano Veloso;0.567;0.179;09;-14.674;0;0.0317;0.819;1.47e-05;0.901;0.39;78.577;;0201387;04;4Q3nQek3cWJqlRVPrvsbdJ;https://open.spotify.com/track/4Q3nQek3cWJqlRVPrvsbdJ
Sampa - Live;Caetano Veloso;0.682;0.197;07;-13.192;01;0.12;0.814;0.0;0.697;0.322;113.807;;020464;04;38hizYSleQ0861n2jyS7MR;https://open.spotify.com/track/38hizYSleQ0861n2jyS7MR
Nega Maluca / Billie Jean / Eleanor Rigby;Caetano Veloso;0.807;0.203;011;-13.026;0;0.0449;0.888;4.86e-05;0.138;0.487;113.055;;0235707;04;3614O0eE1Q8YKvOnCPtWtZ;https://open.spotify.com/track/3614O0eE1Q8YKvOnCPtWtZ
Get Out Of Town;Caetano Veloso;0.724;0.193;02;-13.268;0;0.0465;0.928;0.00154;0.121;0.198;108.581;;0235293;04;5zX4wtlOEYHGnS9bizVatv;https://open.spotify.com/track/5zX4wtlOEYHGnS9bizVatv
Coração Vagabundo;Caetano Veloso;0.557;0.134;08;-19.355;01;0.0504;0.967;0.28;0.111;0.205;126.497;;02024;05;5NDmf6BvOSrzcJhAtpvV0U;https://open.spotify.com/track/5NDmf6BvOSrzcJhAtpvV0U
Life On Mars - 1999 Remaster;David Bowie;0.443;0.605;01;-7.829;01;0.0365;0.503;5.96e-06;0.174;0.37;122.648;;0223413;04;1mSU6b0jPDR022Vpw6PU1U;https://open.spotify.com/track/1mSU6b0jPDR022Vpw6PU1U
Rebel Rebel;Seu Jorge;0.712;0.266;06;-14.056;0;0.0582;0.905;0.0;0.223;0.316;125.307;;0144187;04;0gwNAMVAXRvERlC16eZXyA;https://open.spotify.com/track/0gwNAMVAXRvERlC16eZXyA
Alegria;Batida;0.715;0.691;07;-8.953;01;0.0869;0.00331;0.218;0.132;0.747;136.015;;021548;04;1K3JwmUeXS2g8OpRhtxtDO;https://open.spotify.com/track/1K3JwmUeXS2g8OpRhtxtDO
Pobre e Rico;Batida;0.777;0.892;04;-6.851;01;0.094;0.0088;0.564;0.3;0.72;128.957;;0267612;04;5JwUWwgqAaG8PrQ96YMMdT;https://open.spotify.com/track/5JwUWwgqAaG8PrQ96YMMdT
Tirei o Chapéu;Batida;0.725;0.927;07;-7.336;01;0.0795;0.000544;0.0;0.0432;0.823;135.062;;0213427;04;1NC2mfagQJAUejZNuMernG;https://open.spotify.com/track/1NC2mfagQJAUejZNuMernG
"""Canta Canta Minha Gente""";Martinho Da Vila;0.735;0.783;02;-11.895;01;0.345;0.327;0.0;0.19;0.829;94.488;;015344;04;57E1ka54d8zrIy0VzE1EAV;https://open.spotify.com/track/57E1ka54d8zrIy0VzE1EAV
Burguesinha;Seu Jorge;0.682;0.949;02;-5.401;01;0.0421;0.563;0.00403;0.337;0.96;101.976;;0258187;04;3mXjQTPztvXVRuL6tt6jY3;https://open.spotify.com/track/3mXjQTPztvXVRuL6tt6jY3
Mina Do Condomínio;Seu Jorge;0.676;0.868;011;-4.313;0;0.0322;0.594;0.0;0.0967;0.966;95.988;;0400627;04;27UvjEKY0j5l2kiuMCHaE1;https://open.spotify.com/track/27UvjEKY0j5l2kiuMCHaE1
Alma Não Tem Cor;Perotá Chingó;0.648;0.477;07;-6.834;01;0.231;0.601;0.0;0.045;0.372;80.73;;0244114;04;2Dh6lSAFh1LWYeoMkDe2TS;https://open.spotify.com/track/2Dh6lSAFh1LWYeoMkDe2TS
Homens;Manu Chao;0.745;0.447;09;-12.111;0;0.0523;0.792;0.000518;0.0916;0.974;150.021;;0198427;04;4WAdzFPrvnq77ZS7woIkfv;https://open.spotify.com/track/4WAdzFPrvnq77ZS7woIkfv
Se eu quiser falar com Deus - Ao vivo;Gilberto Gil;0.658;0.259;011;-13.141;0;0.0705;0.694;5.87e-05;0.975;0.306;110.376;;0256213;04;7juNpUD2eKlSPBTdgr8EGC;https://open.spotify.com/track/7juNpUD2eKlSPBTdgr8EGC
Aquele Abraço;Gilberto Gil;0.446;0.793;02;-4.746;01;0.115;0.14;0.0;0.573;0.901;86.313;;0323773;04;7CjSjWTdVPD0ov82Qz55Xb;https://open.spotify.com/track/7CjSjWTdVPD0ov82Qz55Xb
Aquele abraço - Ao vivo;Gilberto Gil;0.739;0.74;0;-9.442;01;0.1;0.347;5.24e-06;0.706;0.791;94.516;;0263907;04;1A46STanraigBtVHIHtOdm;https://open.spotify.com/track/1A46STanraigBtVHIHtOdm
Maria Bethânia;Caetano Veloso;0.621;0.471;09;-13.784;01;0.202;0.754;0.0177;0.102;0.674;129.53;;04126;04;0UHHuAqx5RuwVoqug8JqJy;https://open.spotify.com/track/0UHHuAqx5RuwVoqug8JqJy
Maria Bethânia;Caetano Veloso;0.62;0.484;09;-13.554;01;0.179;0.837;0.356;0.0992;0.637;130.611;;041504;04;4GldaY02BCVmDp82TU1Cpg;https://open.spotify.com/track/4GldaY02BCVmDp82TU1Cpg
Sampa;Caetano Veloso;0.703;0.278;0;-11.32;01;0.0662;0.543;0.0;0.146;0.623;114.322;;0199667;04;2VBN5kSs1fyiE5fnOYeKsG;https://open.spotify.com/track/2VBN5kSs1fyiE5fnOYeKsG
O Ciúme - Remixed Original Album;Caetano Veloso;0.586;0.209;02;-11.684;01;0.0272;0.304;1.17e-05;0.1;0.147;96.407;;0346467;04;5mQiAI0EhTJxCBGdftoaO7;https://open.spotify.com/track/5mQiAI0EhTJxCBGdftoaO7
Lindeza;Caetano Veloso;0.524;0.102;09;-19.062;01;0.0382;0.885;0.163;0.115;0.14;82.715;;0247507;04;4D5QLMjOP8bxl45X1T3878;https://open.spotify.com/track/4D5QLMjOP8bxl45X1T3878
Get Out Of Town;Caetano Veloso;0.662;0.124;09;-15.647;0;0.0614;0.937;0.00124;0.104;0.15;108.069;;023364;04;3ZQ4ImZjzOWCgyz6mBEHnj;https://open.spotify.com/track/3ZQ4ImZjzOWCgyz6mBEHnj
Quando Eu Penso Na Bahia;Caetano Veloso;0.687;0.263;05;-12.151;01;0.072;0.846;0.00211;0.509;0.44;89.746;;010924;04;6QG28FulnubhxvNnNS3D8S;https://open.spotify.com/track/6QG28FulnubhxvNnNS3D8S
The Storms Are On The Ocean;Great Lake Swimmers;0.531;0.457;05;-8.714;01;0.0261;0.807;0.0;0.111;0.468;142.151;;0245747;03;7cFr7zLBuMKTOXCaqtPZKV;https://open.spotify.com/track/7cFr7zLBuMKTOXCaqtPZKV
La Leyenda Del Pájaro Antiguo (feat. Nacho Vegas);Carlos Madrid;0.42;0.357;09;-8.995;01;0.0322;0.825;1.23e-06;0.0857;0.241;116.582;;0211305;04;5DsFIYjWE6H4OdqQRaQree;https://open.spotify.com/track/5DsFIYjWE6H4OdqQRaQree
Paranoid Android;Brad Mehldau;0.385;0.573;07;-13.027;0;0.0449;0.669;0.886;0.0932;0.121;100.988;;0545013;04;2sowiwuhxt4nLIWP6vWJOa;https://open.spotify.com/track/2sowiwuhxt4nLIWP6vWJOa
There Is An End;Craig James Fox;0.691;0.574;011;-6.006;0;0.0271;0.118;7.02e-05;0.139;0.854;107.046;;0183391;04;5jfTIrmADLt0seRX9rwtKq;https://open.spotify.com/track/5jfTIrmADLt0seRX9rwtKq
Yegelle Tezeta;Mulatu Astatke;0.839;0.348;03;-7.567;01;0.0362;0.766;0.834;0.0996;0.786;125.588;;0192819;04;13mRBBJNymUMfw7NQTj0HE;https://open.spotify.com/track/13mRBBJNymUMfw7NQTj0HE
Different Pulses;Asaf Avidan;0.635;0.53;03;-5.992;01;0.0238;0.319;0.0566;0.175;0.0932;96.977;;0266947;04;2Bs2HbkizFCGVbkEtB3oES;https://open.spotify.com/track/2Bs2HbkizFCGVbkEtB3oES
Far From Any Road;The Handsome Family;0.706;0.552;09;-10.028;0;0.0312;0.234;0.0116;0.477;0.738;120.009;;0168227;04;5cq7IxxCTwE1c58ckgELsc;https://open.spotify.com/track/5cq7IxxCTwE1c58ckgELsc
Lead Me Home - The Walking Dead Soundtrack;Jamie N Commons;0.537;0.279;06;-11.028;01;0.0289;0.795;0.000146;0.118;0.168;104.403;;0117427;04;3VLdNTLmKpXu79TMCeRbLO;https://open.spotify.com/track/3VLdNTLmKpXu79TMCeRbLO
Shadows;Au Revoir Simone;0.422;0.612;03;-10.187;0;0.0344;0.188;0.574;0.0859;0.598;164.975;;0242973;04;3tpkutDbpsa2P09FNNlnmt;https://open.spotify.com/track/3tpkutDbpsa2P09FNNlnmt
Warm Shadow;Fink;0.738;0.556;04;-11.505;0;0.0396;0.635;0.246;0.112;0.286;100.522;;034676;03;3jWwXvWrJ1eFPCUrXJdR3E;https://open.spotify.com/track/3jWwXvWrJ1eFPCUrXJdR3E
Guns Of Brixton;Nouvelle Vague;0.753;0.496;04;-9.512;0;0.0356;0.624;5.91e-06;0.0741;0.34;119.959;;0246947;04;57byua1wdKVH3DM7qRoQ6l;https://open.spotify.com/track/57byua1wdKVH3DM7qRoQ6l
This Is Not A Love Song;Nouvelle Vague;0.707;0.476;01;-10.496;0;0.0314;0.745;4.88e-06;0.13;0.588;99.974;;02278;04;3peV3NsLuIUeOEh3Q4TuAH;https://open.spotify.com/track/3peV3NsLuIUeOEh3Q4TuAH
Imik Si Mik;Hindi Zahra;0.785;0.488;09;-8.328;01;0.0347;0.733;0.0;0.136;0.781;112.01;;0232629;04;4moyNoNG30m55yBleLFIX3;https://open.spotify.com/track/4moyNoNG30m55yBleLFIX3
Sushi;Cocoon;0.6;0.481;05;-12.771;0;0.0292;0.786;0.118;0.109;0.491;98.955;;0201787;04;1cXPkN2uKjwWRPhtssrRLX;https://open.spotify.com/track/1cXPkN2uKjwWRPhtssrRLX
Reunite;Isbells;0.59;0.476;01;-12.784;0;0.0294;0.756;0.208;0.106;0.6;68.161;;023572;04;3FZp9Dzst1a9cnVJuxxtvH;https://open.spotify.com/track/3FZp9Dzst1a9cnVJuxxtvH
Oats In The Water;Ben Howard;0.364;0.475;02;-9.442;0;0.0289;0.275;0.455;0.188;0.0964;127.869;;0299382;04;0JpKR3QQs88aTtMUZTtlLz;https://open.spotify.com/track/0JpKR3QQs88aTtMUZTtlLz
Hey! Wake Up;Luthea Salom;0.911;0.392;0;-8.474;01;0.0499;0.797;0.00314;0.107;0.934;93.974;;098267;04;67VZstMlh0uLvj7uORvB2D;https://open.spotify.com/track/67VZstMlh0uLvj7uORvB2D
A Real Hero;College & Electric Youth;0.719;0.431;01;-9.226;01;0.0357;0.834;0.739;0.145;0.378;112.004;;026786;04;1aJrVsHwcQMZ8TZ6mlvT5J;https://open.spotify.com/track/1aJrVsHwcQMZ8TZ6mlvT5J
Under Your Spell;Desire;0.572;0.599;08;-10.19;01;0.0334;0.0277;0.649;0.0938;0.474;105.555;;02964;04;38vNwoJygRx1u77aJOV8Zb;https://open.spotify.com/track/38vNwoJygRx1u77aJOV8Zb
Eme n'gui mona n'gola;Carlitos Vieira Dias;0.758;0.77;05;-10.566;01;0.0464;0.516;9.51e-05;0.164;0.846;107.945;;0276533;04;3wguFkdRBUO5dDOt5mNcPk;https://open.spotify.com/track/3wguFkdRBUO5dDOt5mNcPk
La Vuelta Al Mundo;Calle 13;0.748;0.538;0;-9.943;01;0.222;0.159;1.62e-06;0.167;0.779;124.974;;0234133;04;1jlKdNbOA90rjnt88GJnwO;https://open.spotify.com/track/1jlKdNbOA90rjnt88GJnwO
Canción Del Extranjero;Nacho Vegas;0.444;0.31;06;-12.836;0;0.082;0.918;0.0;0.123;0.611;93.085;;0325253;04;0lBa7yynCMneCRM5xQCcVh;https://open.spotify.com/track/0lBa7yynCMneCRM5xQCcVh
I Wish You Were Here;Alpha Blondy;0.796;0.566;07;-7.857;01;0.0695;0.02;0.0181;0.116;0.58;143.994;;026712;04;4AVIdds2A4E4UsZcVU0Uso;https://open.spotify.com/track/4AVIdds2A4E4UsZcVU0Uso
El Partisano;Espaldamaceta;0.397;0.246;0;-14.786;0;0.0383;0.925;0.00846;0.103;0.447;83.333;;0235987;04;1TgoqOjkArBpOfp8YmvhVz;https://open.spotify.com/track/1TgoqOjkArBpOfp8YmvhVz
Criminals;The Tallest Man On Earth;0.609;0.413;01;-5.559;01;0.0336;0.874;0.0299;0.111;0.426;126.701;;0209947;04;4Qc2AnbiQVj9zUzRfrQNVQ;https://open.spotify.com/track/4Qc2AnbiQVj9zUzRfrQNVQ
La Nueva Reconquista de Graná;Grupo De Expertos Solynieve;0.229;0.64;09;-7.361;01;0.0469;0.413;0.755;0.0927;0.546;166.732;;0238186;03;6Oj0gEBy4t8cYNX43u6cXd;https://open.spotify.com/track/6Oj0gEBy4t8cYNX43u6cXd
Ballad of Hollis Brown;Bob Dylan;0.683;0.312;03;-13.588;01;0.0371;0.912;0.000123;0.0996;0.519;111.468;;0302307;04;3Si9u9FVlUTcUXVcawnstJ;https://open.spotify.com/track/3Si9u9FVlUTcUXVcawnstJ
How to Disappear Completely;Radiohead;0.168;0.302;06;-11.645;0;0.0344;0.315;0.79;0.11;0.205;102.041;;0356333;04;03KRkF62P0whzOVY8v3KGj;https://open.spotify.com/track/03KRkF62P0whzOVY8v3KGj
Sigur 1 (Untitled);Sigur Rós;0.294;0.127;08;-13.916;01;0.0332;0.915;0.763;0.0724;0.04;85.423;;0398493;04;45X6BMb7ONA5GPJTdWU1jr;https://open.spotify.com/track/45X6BMb7ONA5GPJTdWU1jr
Sort Of Revolution;Fink;0.711;0.274;011;-17.17;0;0.0355;0.698;0.499;0.0823;0.21;145.026;;0393907;04;6WxHYIG5AQSLOtZmKaBWHV;https://open.spotify.com/track/6WxHYIG5AQSLOtZmKaBWHV
Something About Us;Daft Punk;0.875;0.475;09;-12.673;0;0.0986;0.44;0.72;0.046;0.384;99.958;;0232667;04;1NeLwFETswx8Fzxl2AFl91;https://open.spotify.com/track/1NeLwFETswx8Fzxl2AFl91
Vultures;Cocoon;0.671;0.463;06;-7.431;01;0.0295;0.606;0.0;0.104;0.587;82.458;;0180998;04;17jdGfPOPtpm89OwbVufa7;https://open.spotify.com/track/17jdGfPOPtpm89OwbVufa7
Animal Salvatge;Sanjosex;0.617;0.517;07;-10.49;01;0.0262;0.627;0.000207;0.158;0.59;141.317;;02206;04;0PnFxSp2D1zDZdWgFXrY1i;https://open.spotify.com/track/0PnFxSp2D1zDZdWgFXrY1i
Ain't No Sunshine;Nancy Sinatra;0.307;0.245;01;-11.62;0;0.03;0.881;0.00762;0.243;0.254;139.287;;01632;04;2XTaMoUqPlJL8PLQnVNvlD;https://open.spotify.com/track/2XTaMoUqPlJL8PLQnVNvlD
However Many Takes it Takes;Vandaveer;0.608;0.529;0;-8.087;0;0.0296;0.739;0.0;0.18;0.719;112.533;;0153933;04;3DfN5GaNQJuzHFXWbWZpxA;https://open.spotify.com/track/3DfN5GaNQJuzHFXWbWZpxA
"""Welcome Home Son""";Radical Face;0.601;0.537;06;-9.464;01;0.0296;0.743;0.732;0.143;0.394;144.994;;028532;03;13PUJCvdTSCT1dn70tlGdm;https://open.spotify.com/track/13PUJCvdTSCT1dn70tlGdm
All the Trees of the Field Will Clap Their Hands;Sufjan Stevens;0.632;0.225;04;-13.423;01;0.0296;0.984;0.74;0.112;0.683;144.641;;0254053;04;5OojmQ36TXkfL2JfoFJcaq;https://open.spotify.com/track/5OojmQ36TXkfL2JfoFJcaq
The Dress Looks Nice on You;Sufjan Stevens;0.696;0.269;05;-16.422;0;0.0329;0.951;0.0262;0.11;0.781;127.798;;015248;04;0oEyXbHhtUBqKdKHewG8Cn;https://open.spotify.com/track/0oEyXbHhtUBqKdKHewG8Cn
Bonatology;Richard Bona;0.333;0.0462;08;-21.849;0;0.0657;0.984;0.0;0.133;0.428;90.046;;010204;04;6TaKGAOEsoPz2Uu0HLUhKX;https://open.spotify.com/track/6TaKGAOEsoPz2Uu0HLUhKX
